,Width,Height,Roi.X1,Roi.Y1,Roi.X2,Roi.Y2,ClassId,Path
2819,107,105,10,10,98,96,2,Train/2/00002_00000_00029.png
23087,56,55,6,5,51,50,14,Train/14/00014_00015_00017.png
31628,34,32,6,5,29,27,30,Train/30/00030_00000_00008.png
6199,46,47,6,6,41,42,3,Train/3/00003_00038_00019.png
21739,57,47,5,6,52,42,13,Train/13/00013_00042_00019.png
37978,84,83,7,7,77,76,38,Train/38/00038_00065_00029.png
823,49,53,5,6,44,48,1,Train/1/00001_00008_00013.png
25639,54,49,6,5,49,44,18,Train/18/00018_00002_00019.png
22523,121,96,10,9,111,88,13,Train/13/00013_00068_00023.png
640,50,51,6,5,45,45,1,Train/1/00001_00002_00010.png
16930,30,32,5,5,25,26,10,Train/10/00010_00063_00010.png
6022,83,87,7,8,75,80,3,Train/3/00003_00032_00022.png
21872,61,53,5,5,56,48,13,Train/13/00013_00047_00002.png
24411,44,47,5,6,39,42,16,Train/16/00016_00012_00021.png
32889,32,32,6,6,27,27,32,Train/32/00032_00001_00009.png
33926,88,87,7,7,80,80,34,Train/34/00034_00004_00027.png
13354,31,31,5,5,26,26,8,Train/8/00008_00040_00004.png
1583,53,52,6,6,48,47,1,Train/1/00001_00033_00023.png
3022,55,54,5,5,49,48,2,Train/2/00002_00007_00022.png
17138,40,38,5,5,35,32,11,Train/11/00011_00003_00008.png
30413,117,108,10,10,106,99,26,Train/26/00026_00014_00023.png
28251,70,71,7,7,64,64,24,Train/24/00024_00001_00021.png
16944,49,51,5,6,44,46,10,Train/10/00010_00063_00024.png
24259,39,40,5,6,34,35,16,Train/16/00016_00007_00019.png
19453,50,49,6,5,45,44,12,Train/12/00012_00036_00013.png
33822,35,35,6,5,30,30,34,Train/34/00034_00001_00013.png
31392,48,46,5,6,43,41,29,Train/29/00029_00001_00012.png
36433,31,34,5,5,26,29,38,Train/38/00038_00014_00014.png
31266,35,28,6,5,29,23,28,Train/28/00028_00015_00006.png
28737,199,181,17,15,182,166,25,Train/25/00025_00008_00027.png
13848,49,48,6,6,43,43,9,Train/9/00009_00009_00018.png
16208,32,31,6,5,27,26,10,Train/10/00010_00039_00008.png
15821,34,34,6,6,29,29,10,Train/10/00010_00026_00011.png
38828,42,43,5,5,37,38,41,Train/41/00041_00003_00009.png
8328,43,43,5,5,38,38,4,Train/4/00004_00062_00018.png
1828,74,74,7,7,68,68,1,Train/1/00001_00041_00028.png
4437,61,61,6,6,55,55,2,Train/2/00002_00054_00027.png
33376,92,88,9,8,84,81,33,Train/33/00033_00009_00016.png
17151,76,70,7,7,70,64,11,Train/11/00011_00003_00021.png
7710,26,25,6,5,21,20,4,Train/4/00004_00042_00000.png
5710,31,32,5,5,26,27,3,Train/3/00003_00022_00010.png
31683,39,36,6,5,34,31,30,Train/30/00030_00002_00003.png
23559,30,30,5,6,24,25,15,Train/15/00015_00005_00009.png
19662,32,31,6,5,27,26,12,Train/12/00012_00043_00012.png
16304,40,43,5,6,35,37,10,Train/10/00010_00042_00014.png
17341,49,47,5,6,44,42,11,Train/11/00011_00010_00001.png
38307,97,105,9,10,88,96,39,Train/39/00039_00007_00028.png
10884,82,83,7,8,75,76,7,Train/7/00007_00005_00024.png
13095,37,38,6,6,32,33,8,Train/8/00008_00031_00015.png
38186,87,91,8,8,80,83,39,Train/39/00039_00003_00027.png
15497,43,43,6,6,38,38,10,Train/10/00010_00015_00017.png
11243,49,50,5,5,44,45,7,Train/7/00007_00017_00023.png
10023,28,28,6,6,23,23,5,Train/5/00005_00053_00003.png
38069,81,82,7,8,74,75,39,Train/39/00039_00000_00000.png
24741,46,49,6,6,40,44,17,Train/17/00017_00009_00021.png
3792,33,35,6,6,28,30,2,Train/2/00002_00033_00012.png
38286,58,61,5,6,52,55,39,Train/39/00039_00007_00007.png
7441,30,30,6,6,25,25,4,Train/4/00004_00033_00001.png
19819,60,63,5,5,55,58,12,Train/12/00012_00048_00019.png
17196,50,44,6,6,44,39,11,Train/11/00011_00005_00006.png
13119,31,34,5,6,26,29,8,Train/8/00008_00032_00009.png
30178,94,87,8,7,86,80,26,Train/26/00026_00006_00028.png
18428,37,38,5,5,32,33,12,Train/12/00012_00002_00008.png
20357,48,52,6,5,43,47,12,Train/12/00012_00066_00017.png
2356,52,50,6,6,47,45,1,Train/1/00001_00059_00016.png
17008,44,46,5,6,39,41,10,Train/10/00010_00065_00028.png
24918,40,41,6,5,35,36,17,Train/17/00017_00015_00018.png
34604,40,40,6,6,35,35,35,Train/35/00035_00013_00015.png
242,30,30,5,5,25,25,20,Train/20/00020_00008_00002.png
10246,33,36,5,5,27,30,5,Train/5/00005_00060_00016.png
36777,54,54,5,6,49,49,38,Train/38/00038_00025_00028.png
13932,38,39,6,5,33,33,9,Train/9/00009_00012_00012.png
27154,35,33,6,5,30,28,21,Train/21/00021_00006_00004.png
10290,29,30,5,5,24,25,6,Train/6/00006_00000_00000.png
2450,46,47,5,6,41,42,1,Train/1/00001_00062_00020.png
339,33,31,6,5,27,25,20,Train/20/00020_00011_00009.png
31694,52,47,5,5,47,42,30,Train/30/00030_00002_00014.png
17347,58,52,6,5,53,47,11,Train/11/00011_00010_00007.png
27715,74,71,7,6,67,64,23,Train/23/00023_00000_00025.png
39208,68,69,7,6,62,63,42,Train/42/00042_00007_00029.png
27680,57,53,5,5,52,48,22,Train/22/00022_00012_00020.png
18716,108,110,10,10,99,101,12,Train/12/00012_00011_00026.png
38047,32,33,5,5,27,28,38,Train/38/00038_00068_00008.png
13458,42,40,6,6,37,35,8,Train/8/00008_00043_00018.png
22406,39,38,6,5,34,33,13,Train/13/00013_00064_00026.png
2909,76,75,7,6,70,69,2,Train/2/00002_00003_00029.png
18268,115,98,10,8,105,90,11,Train/11/00011_00040_00028.png
29196,44,43,6,6,39,38,25,Train/25/00025_00024_00006.png
18346,43,42,5,5,38,37,11,Train/11/00011_00043_00016.png
4894,30,30,5,5,25,25,2,Train/2/00002_00070_00004.png
37372,41,42,6,6,36,37,38,Train/38/00038_00045_00023.png
31555,74,68,6,6,68,62,29,Train/29/00029_00006_00025.png
11131,36,35,6,5,31,30,7,Train/7/00007_00014_00001.png
13871,46,46,6,5,41,40,9,Train/9/00009_00010_00011.png
26602,60,57,5,6,54,51,18,Train/18/00018_00034_00022.png
29242,57,52,5,6,52,47,25,Train/25/00025_00025_00022.png
37775,41,41,6,6,36,36,38,Train/38/00038_00059_00006.png
12190,33,34,5,5,28,29,8,Train/8/00008_00001_00010.png
11770,34,35,5,5,29,30,7,Train/7/00007_00035_00010.png
1276,39,38,5,6,34,33,1,Train/1/00001_00023_00016.png
29352,62,57,5,5,57,52,25,Train/25/00025_00029_00012.png
3263,96,95,9,8,88,86,2,Train/2/00002_00015_00023.png
24902,27,31,5,5,22,26,17,Train/17/00017_00015_00002.png
14592,35,33,6,5,30,28,9,Train/9/00009_00034_00012.png
4557,56,57,5,5,51,51,2,Train/2/00002_00058_00027.png
22608,49,46,5,6,44,41,13,Train/13/00013_00071_00018.png
30930,30,30,5,6,25,25,28,Train/28/00028_00004_00000.png
20876,71,64,6,5,65,59,13,Train/13/00013_00013_00026.png
37694,55,58,6,5,49,52,38,Train/38/00038_00056_00015.png
35833,44,43,6,5,39,38,37,Train/37/00037_00001_00014.png
28773,44,43,5,6,38,37,25,Train/25/00025_00010_00003.png
29326,69,68,6,7,63,62,25,Train/25/00025_00028_00016.png
28150,50,47,6,6,45,42,23,Train/23/00023_00015_00010.png
34547,40,41,5,6,35,36,35,Train/35/00035_00011_00018.png
22081,62,60,5,6,57,55,13,Train/13/00013_00054_00001.png
21897,118,104,10,9,108,95,13,Train/13/00013_00047_00027.png
26769,81,64,8,5,74,59,19,Train/19/00019_00000_00009.png
3358,98,95,9,8,90,87,2,Train/2/00002_00018_00028.png
18476,77,80,7,8,71,73,12,Train/12/00012_00003_00026.png
26008,108,108,10,10,99,99,18,Train/18/00018_00014_00028.png
23103,57,57,5,5,52,52,14,Train/14/00014_00016_00003.png
3218,30,31,6,6,25,26,2,Train/2/00002_00014_00008.png
14282,30,33,5,6,25,28,9,Train/9/00009_00024_00002.png
36092,39,40,6,6,33,34,38,Train/38/00038_00003_00003.png
6253,34,36,6,6,29,31,3,Train/3/00003_00040_00013.png
34695,54,56,5,6,49,51,35,Train/35/00035_00016_00016.png
33088,70,67,7,6,64,61,32,Train/32/00032_00007_00028.png
28208,33,29,6,5,28,24,24,Train/24/00024_00000_00008.png
4233,30,28,6,5,25,23,2,Train/2/00002_00048_00003.png
36898,86,86,8,8,79,79,38,Train/38/00038_00029_00029.png
27663,33,32,5,6,28,27,22,Train/22/00022_00012_00003.png
10039,42,39,6,5,37,34,5,Train/5/00005_00053_00019.png
1006,40,39,6,5,35,34,1,Train/1/00001_00014_00016.png
14068,71,71,7,7,65,65,9,Train/9/00009_00016_00028.png
4839,33,34,6,6,28,29,2,Train/2/00002_00068_00009.png
12767,60,60,5,5,55,55,8,Train/8/00008_00020_00017.png
16993,33,30,6,5,27,25,10,Train/10/00010_00065_00013.png
18955,84,85,7,8,77,78,12,Train/12/00012_00019_00025.png
37744,41,40,6,5,36,35,38,Train/38/00038_00058_00005.png
27125,34,31,6,5,29,26,21,Train/21/00021_00005_00005.png
1502,29,31,6,6,24,25,1,Train/1/00001_00031_00002.png
24424,50,49,5,5,44,44,16,Train/16/00016_00013_00004.png
21373,47,45,6,6,42,40,13,Train/13/00013_00030_00013.png
39169,42,41,6,5,37,36,42,Train/42/00042_00006_00020.png
1905,43,43,5,5,38,38,1,Train/1/00001_00044_00015.png
23397,69,71,6,7,62,65,14,Train/14/00014_00025_00027.png
22711,43,44,6,6,38,39,14,Train/14/00014_00003_00001.png
30880,51,45,6,5,46,40,28,Train/28/00028_00002_00010.png
22813,41,43,5,5,35,37,14,Train/14/00014_00006_00013.png
32144,51,48,5,6,46,43,31,Train/31/00031_00002_00014.png
29848,74,70,6,6,68,64,25,Train/25/00025_00045_00028.png
836,60,65,6,6,55,60,1,Train/1/00001_00008_00026.png
11959,43,45,5,6,38,40,7,Train/7/00007_00041_00019.png
21253,44,53,6,6,39,48,13,Train/13/00013_00026_00013.png
33480,38,39,5,6,33,34,33,Train/33/00033_00013_00000.png
22186,107,93,10,8,97,85,13,Train/13/00013_00057_00016.png
4084,27,28,5,5,22,23,2,Train/2/00002_00043_00004.png
1820,58,60,5,6,53,55,1,Train/1/00001_00041_00020.png
23146,42,41,6,5,37,36,14,Train/14/00014_00017_00016.png
17226,32,29,5,6,27,24,11,Train/11/00011_00006_00006.png
15788,33,34,6,6,28,29,10,Train/10/00010_00025_00008.png
892,51,51,6,6,46,46,1,Train/1/00001_00010_00022.png
28939,72,64,6,5,66,59,25,Train/25/00025_00015_00019.png
37749,46,46,6,6,41,41,38,Train/38/00038_00058_00010.png
13412,33,33,5,5,28,28,8,Train/8/00008_00042_00002.png
31015,86,77,8,6,79,70,28,Train/28/00028_00006_00025.png
18302,32,31,6,5,27,26,11,Train/11/00011_00042_00002.png
32541,67,60,6,6,61,55,31,Train/31/00031_00015_00021.png
7846,41,43,5,6,36,37,4,Train/4/00004_00046_00016.png
2685,72,76,7,6,66,70,1,Train/1/00001_00070_00015.png
10287,58,60,5,6,53,55,5,Train/5/00005_00061_00027.png
13619,119,117,11,10,109,106,9,Train/9/00009_00001_00029.png
11607,64,68,5,6,59,62,7,Train/7/00007_00029_00027.png
37303,43,48,6,5,38,43,38,Train/38/00038_00043_00014.png
28449,44,46,6,5,39,41,24,Train/24/00024_00008_00009.png
97,40,38,6,5,35,32,20,Train/20/00020_00003_00007.png
15083,64,55,5,5,58,49,10,Train/10/00010_00001_00023.png
12258,42,43,6,6,37,38,8,Train/8/00008_00003_00018.png
30472,51,45,5,5,45,40,26,Train/26/00026_00016_00022.png
32497,45,41,6,5,39,35,31,Train/31/00031_00014_00007.png
35276,67,64,6,5,61,58,35,Train/35/00035_00035_00027.png
9214,30,29,5,6,25,24,5,Train/5/00005_00026_00004.png
37633,40,41,5,6,34,35,38,Train/38/00038_00054_00014.png
30348,45,42,5,5,40,37,26,Train/26/00026_00012_00018.png
9413,45,45,6,5,40,40,5,Train/5/00005_00032_00023.png
20754,69,64,7,6,63,59,13,Train/13/00013_00009_00024.png
7570,35,35,5,5,30,30,4,Train/4/00004_00037_00010.png
31797,93,81,9,7,85,74,30,Train/30/00030_00005_00027.png
29381,60,58,5,6,55,53,25,Train/25/00025_00030_00011.png
29608,132,120,11,10,121,110,25,Train/25/00025_00037_00028.png
24436,59,58,6,6,53,53,16,Train/16/00016_00013_00016.png
25937,37,39,6,6,32,33,18,Train/18/00018_00012_00017.png
33186,34,34,5,5,29,29,33,Train/33/00033_00003_00006.png
24041,67,67,6,6,61,61,16,Train/16/00016_00000_00011.png
29236,51,44,6,5,46,39,25,Train/25/00025_00025_00016.png
743,57,55,6,5,52,50,1,Train/1/00001_00005_00023.png
16273,34,35,5,6,29,30,10,Train/10/00010_00041_00013.png
10470,26,27,5,5,20,21,6,Train/6/00006_00006_00000.png
38491,40,40,6,6,35,35,40,Train/40/00040_00004_00002.png
27551,34,32,5,5,29,27,22,Train/22/00022_00008_00011.png
9920,41,44,5,6,36,39,5,Train/5/00005_00049_00020.png
38140,53,57,5,5,47,52,39,Train/39/00039_00002_00011.png
8405,27,29,5,6,22,24,4,Train/4/00004_00065_00005.png
24615,38,38,6,6,33,33,17,Train/17/00017_00005_00015.png
34624,32,33,5,6,27,28,35,Train/35/00035_00014_00005.png
29472,43,42,6,6,38,37,25,Train/25/00025_00033_00012.png
27714,69,63,7,5,63,57,23,Train/23/00023_00000_00024.png
20397,83,80,8,7,76,73,12,Train/12/00012_00067_00027.png
31829,93,93,9,9,85,85,30,Train/30/00030_00006_00029.png
32361,67,60,6,6,61,55,31,Train/31/00031_00009_00021.png
7574,40,40,5,5,35,35,4,Train/4/00004_00037_00014.png
38093,145,148,12,12,133,136,39,Train/39/00039_00000_00024.png
6831,53,54,5,6,48,49,4,Train/4/00004_00012_00021.png
20694,64,57,6,5,59,52,13,Train/13/00013_00007_00024.png
7311,46,46,6,6,41,41,4,Train/4/00004_00028_00021.png
36184,61,75,5,7,56,69,38,Train/38/00038_00006_00005.png
37403,51,50,5,5,46,45,38,Train/38/00038_00046_00024.png
34454,59,57,6,6,53,52,35,Train/35/00035_00008_00015.png
32086,58,51,5,5,53,46,31,Train/31/00031_00000_00016.png
14170,30,31,6,6,25,26,9,Train/9/00009_00020_00010.png
14127,45,43,6,6,40,38,9,Train/9/00009_00018_00027.png
503,84,88,8,7,76,81,0,Train/0/00000_00004_00023.png
22669,73,73,7,6,67,67,14,Train/14/00014_00001_00019.png
24069,47,50,5,5,42,45,16,Train/16/00016_00001_00009.png
15410,43,43,5,5,38,38,10,Train/10/00010_00012_00020.png
12513,34,34,6,5,29,29,8,Train/8/00008_00012_00003.png
38037,96,99,9,9,88,91,38,Train/38/00038_00067_00028.png
32516,117,104,11,10,107,95,31,Train/31/00031_00014_00026.png
26498,43,38,6,5,38,33,18,Train/18/00018_00031_00008.png
24437,60,60,5,6,54,55,16,Train/16/00016_00013_00017.png
35923,37,36,6,5,32,30,37,Train/37/00037_00004_00014.png
35339,27,26,6,5,22,21,35,Train/35/00035_00038_00000.png
3832,56,55,6,5,51,50,2,Train/2/00002_00034_00022.png
20953,50,45,5,5,45,40,13,Train/13/00013_00016_00013.png
36118,72,73,7,7,65,67,38,Train/38/00038_00003_00029.png
11493,28,27,6,6,22,22,7,Train/7/00007_00026_00003.png
25334,34,37,5,6,28,31,17,Train/17/00017_00029_00014.png
176,55,51,6,5,50,46,20,Train/20/00020_00005_00026.png
340,35,32,6,5,29,26,20,Train/20/00020_00011_00010.png
37386,31,28,6,5,26,23,38,Train/38/00038_00046_00007.png
1909,51,50,6,5,46,45,1,Train/1/00001_00044_00019.png
16394,45,47,5,6,40,42,10,Train/10/00010_00045_00014.png
23829,32,38,5,6,27,33,15,Train/15/00015_00014_00009.png
36309,32,31,6,5,27,26,38,Train/38/00038_00010_00010.png
16711,30,30,5,5,25,25,10,Train/10/00010_00056_00001.png
28325,36,31,6,6,31,26,24,Train/24/00024_00004_00005.png
39185,31,31,6,5,26,26,42,Train/42/00042_00007_00006.png
13526,81,81,8,8,74,74,8,Train/8/00008_00045_00026.png
14802,32,34,5,6,27,29,9,Train/9/00009_00041_00012.png
28252,71,71,7,6,65,64,24,Train/24/00024_00001_00022.png
28248,64,68,5,6,59,62,24,Train/24/00024_00001_00018.png
6130,33,34,5,5,28,29,3,Train/3/00003_00036_00010.png
7007,51,54,6,6,46,49,4,Train/4/00004_00018_00017.png
36606,30,29,6,5,24,24,38,Train/38/00038_00020_00007.png
897,71,71,7,7,65,65,1,Train/1/00001_00010_00027.png
2180,74,84,6,8,68,77,1,Train/1/00001_00053_00020.png
6744,52,52,6,6,47,47,4,Train/4/00004_00009_00024.png
38751,53,56,5,6,48,51,41,Train/41/00041_00000_00022.png
20037,95,94,9,9,86,86,12,Train/12/00012_00055_00027.png
13534,28,30,5,5,23,25,8,Train/8/00008_00046_00004.png
27431,34,33,5,6,29,27,22,Train/22/00022_00004_00011.png
8461,27,28,6,6,22,23,5,Train/5/00005_00001_00001.png
1423,38,44,6,6,33,39,1,Train/1/00001_00028_00013.png
12916,36,37,5,6,30,32,8,Train/8/00008_00025_00016.png
15252,41,41,6,6,36,36,10,Train/10/00010_00007_00012.png
38772,33,35,6,6,28,30,41,Train/41/00041_00001_00013.png
26168,73,68,7,7,66,62,18,Train/18/00018_00020_00008.png
26075,34,30,6,6,28,25,18,Train/18/00018_00017_00005.png
9282,39,38,6,5,34,33,5,Train/5/00005_00028_00012.png
17516,66,62,6,6,60,56,11,Train/11/00011_00015_00026.png
14618,36,35,5,5,30,30,9,Train/9/00009_00035_00008.png
30898,147,127,13,11,135,116,28,Train/28/00028_00002_00028.png
28572,94,84,9,8,86,77,25,Train/25/00025_00003_00012.png
13094,35,36,5,5,29,30,8,Train/8/00008_00031_00014.png
18591,58,56,6,6,53,51,12,Train/12/00012_00007_00021.png
10048,72,71,7,7,66,65,5,Train/5/00005_00053_00028.png
19510,40,41,5,6,35,36,12,Train/12/00012_00038_00010.png
25245,30,34,5,6,25,28,17,Train/17/00017_00026_00015.png
37779,43,43,6,6,38,38,38,Train/38/00038_00059_00010.png
34991,41,41,6,6,36,36,35,Train/35/00035_00026_00012.png
39035,30,29,6,5,25,24,42,Train/42/00042_00002_00006.png
4800,33,33,5,5,28,28,2,Train/2/00002_00067_00000.png
8034,50,50,6,6,45,45,4,Train/4/00004_00052_00024.png
29564,50,45,5,5,44,40,25,Train/25/00025_00036_00014.png
37363,34,37,6,6,29,32,38,Train/38/00038_00045_00014.png
35896,42,42,5,5,36,36,37,Train/37/00037_00003_00017.png
1034,39,39,5,5,33,33,1,Train/1/00001_00015_00014.png
30956,71,63,7,6,64,58,28,Train/28/00028_00004_00026.png
21196,54,50,5,5,49,44,13,Train/13/00013_00024_00016.png
845,33,33,6,6,27,28,1,Train/1/00001_00009_00005.png
18264,84,76,7,6,77,70,11,Train/11/00011_00040_00024.png
32736,31,30,6,5,26,25,31,Train/31/00031_00022_00006.png
27971,47,44,6,6,42,39,23,Train/23/00023_00009_00011.png
20122,74,65,6,6,68,60,12,Train/12/00012_00058_00022.png
33948,40,45,5,6,35,40,34,Train/34/00034_00005_00019.png
394,31,31,5,5,26,26,0,Train/0/00000_00001_00004.png
23655,46,47,5,6,41,42,15,Train/15/00015_00008_00015.png
13535,28,31,5,6,23,26,8,Train/8/00008_00046_00005.png
38886,29,28,5,5,23,23,41,Train/41/00041_00005_00007.png
19443,39,38,6,5,34,33,12,Train/12/00012_00036_00003.png
17233,34,32,5,5,28,26,11,Train/11/00011_00006_00013.png
26830,53,47,5,5,48,42,19,Train/19/00019_00002_00010.png
37003,34,42,5,6,29,37,38,Train/38/00038_00033_00014.png
18773,51,51,5,5,46,46,12,Train/12/00012_00013_00023.png
30586,74,70,7,7,68,64,27,Train/27/00027_00000_00016.png
16823,61,61,6,5,56,56,10,Train/10/00010_00059_00023.png
37255,68,70,6,6,62,64,38,Train/38/00038_00041_00026.png
33341,55,57,5,6,50,52,33,Train/33/00033_00008_00011.png
44,44,39,5,5,39,34,20,Train/20/00020_00001_00014.png
31575,48,49,5,5,42,44,29,Train/29/00029_00007_00015.png
8382,35,33,6,5,30,28,4,Train/4/00004_00064_00012.png
30124,39,36,6,6,34,31,26,Train/26/00026_00005_00004.png
12842,32,32,5,5,27,27,8,Train/8/00008_00023_00002.png
32744,35,34,6,5,30,29,31,Train/31/00031_00022_00014.png
35575,66,64,6,5,60,58,36,Train/36/00036_00005_00026.png
31791,55,52,5,5,50,47,30,Train/30/00030_00005_00021.png
1809,48,49,5,6,43,44,1,Train/1/00001_00041_00009.png
27020,53,49,6,5,48,44,21,Train/21/00021_00001_00020.png
33486,43,43,5,5,38,38,33,Train/33/00033_00013_00006.png
8528,30,29,5,5,25,24,5,Train/5/00005_00003_00008.png
8555,28,29,6,6,23,23,5,Train/5/00005_00004_00005.png
27862,68,60,7,5,62,55,23,Train/23/00023_00005_00022.png
26570,88,82,8,8,81,75,18,Train/18/00018_00033_00020.png
35796,40,39,6,5,35,34,37,Train/37/00037_00000_00007.png
28959,37,36,5,5,31,31,25,Train/25/00025_00016_00009.png
18208,113,101,10,9,104,93,11,Train/11/00011_00038_00028.png
37939,49,52,6,6,44,47,38,Train/38/00038_00064_00020.png
27594,83,72,7,6,76,66,22,Train/22/00022_00009_00024.png
21551,41,40,5,5,36,35,13,Train/13/00013_00036_00011.png
21753,37,36,5,6,32,31,13,Train/13/00013_00043_00003.png
31577,53,53,6,5,47,48,29,Train/29/00029_00007_00017.png
28793,82,72,8,7,75,66,25,Train/25/00025_00010_00023.png
35097,61,61,6,5,56,56,35,Train/35/00035_00029_00028.png
2917,34,33,6,5,28,27,2,Train/2/00002_00004_00007.png
31301,44,45,6,6,39,40,28,Train/28/00028_00016_00011.png
697,60,61,5,5,55,56,1,Train/1/00001_00004_00007.png
13523,63,63,5,5,58,58,8,Train/8/00008_00045_00023.png
10734,68,65,6,6,62,59,7,Train/7/00007_00000_00024.png
24076,58,61,6,6,53,56,16,Train/16/00016_00001_00016.png
3254,66,71,6,7,60,64,2,Train/2/00002_00015_00014.png
4502,27,28,6,6,22,23,2,Train/2/00002_00057_00002.png
9833,64,68,5,7,59,62,5,Train/5/00005_00046_00023.png
6143,54,50,5,6,49,45,3,Train/3/00003_00036_00023.png
7988,35,33,5,5,29,28,4,Train/4/00004_00051_00008.png
11284,30,27,6,6,25,22,7,Train/7/00007_00019_00004.png
36447,77,83,6,7,70,76,38,Train/38/00038_00014_00028.png
25289,100,116,8,11,92,106,17,Train/17/00017_00027_00029.png
18759,33,32,6,6,27,27,12,Train/12/00012_00013_00009.png
29044,44,43,5,6,39,38,25,Train/25/00025_00019_00004.png
21436,60,47,5,6,55,42,13,Train/13/00013_00032_00016.png
165,40,37,5,6,34,32,20,Train/20/00020_00005_00015.png
37564,43,56,6,6,38,51,38,Train/38/00038_00052_00005.png
22495,71,63,6,5,65,58,13,Train/13/00013_00067_00025.png
36213,33,32,6,5,27,27,38,Train/38/00038_00007_00004.png
36421,27,30,5,5,22,24,38,Train/38/00038_00014_00002.png
28968,47,45,6,5,42,40,25,Train/25/00025_00016_00018.png
6366,31,30,6,5,26,25,3,Train/3/00003_00044_00006.png
24462,27,32,5,6,21,27,17,Train/17/00017_00000_00012.png
26667,107,111,9,10,98,102,18,Train/18/00018_00036_00027.png
14918,37,39,6,6,31,34,9,Train/9/00009_00045_00008.png
23484,68,81,6,7,62,74,15,Train/15/00015_00002_00024.png
12728,39,39,6,6,34,34,8,Train/8/00008_00019_00008.png
23599,45,45,5,6,40,40,15,Train/15/00015_00006_00019.png
35287,30,30,6,5,25,25,35,Train/35/00035_00036_00008.png
35714,36,37,5,5,31,32,36,Train/36/00036_00010_00015.png
8886,33,34,5,5,28,28,5,Train/5/00005_00015_00006.png
35138,30,29,6,5,25,24,35,Train/35/00035_00031_00009.png
19826,86,87,7,7,79,80,12,Train/12/00012_00048_00026.png
26488,152,141,14,13,139,129,18,Train/18/00018_00030_00028.png
13343,59,60,6,5,54,55,8,Train/8/00008_00039_00023.png
31171,31,28,6,6,26,23,28,Train/28/00028_00012_00001.png
22275,54,49,6,6,49,44,13,Train/13/00013_00060_00015.png
39186,30,32,5,6,25,27,42,Train/42/00042_00007_00007.png
6619,74,73,6,6,67,66,4,Train/4/00004_00005_00019.png
22043,62,57,5,6,57,52,13,Train/13/00013_00052_00023.png
31584,71,73,7,6,65,66,29,Train/29/00029_00007_00024.png
25189,46,47,5,5,40,42,17,Train/17/00017_00024_00019.png
24722,31,34,5,5,25,28,17,Train/17/00017_00009_00002.png
25817,74,64,7,5,68,59,18,Train/18/00018_00008_00017.png
3237,94,93,9,9,86,85,2,Train/2/00002_00014_00027.png
18459,41,42,6,6,36,37,12,Train/12/00012_00003_00009.png
37177,32,33,6,6,27,28,38,Train/38/00038_00039_00008.png
24653,52,55,5,5,47,50,17,Train/17/00017_00006_00023.png
8096,100,108,9,10,92,99,4,Train/4/00004_00054_00026.png
16910,43,44,6,6,38,39,10,Train/10/00010_00062_00020.png
3182,32,31,6,5,27,26,2,Train/2/00002_00013_00002.png
15640,33,32,6,6,28,27,10,Train/10/00010_00020_00010.png
10815,44,44,5,5,39,39,7,Train/7/00007_00003_00015.png
5323,37,38,6,6,32,33,3,Train/3/00003_00009_00013.png
25214,43,43,6,5,37,37,17,Train/17/00017_00025_00014.png
25993,46,45,6,5,41,40,18,Train/18/00018_00014_00013.png
12148,50,53,5,5,44,48,7,Train/7/00007_00047_00028.png
